Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
0620082;Radecznica (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,1;m2; 
0620082;Radecznica (2);mieszkania na 1000 mieszkańców;2015;369,8;-; 
0620082;Radecznica (2);mieszkania na 1000 mieszkańców;2022;414,9;-; 
0620082;Radecznica (2);przeciętna liczba izb w 1 mieszkaniu;2015;3,49;-; 
0620082;Radecznica (2);przeciętna liczba izb w 1 mieszkaniu;2022;3,75;-; 
0620082;Radecznica (2);przeciętna liczba osób na 1 mieszkanie;2015;2,7;-; 
0620082;Radecznica (2);przeciętna liczba osób na 1 mieszkanie;2022;2,41;-; 
0620082;Radecznica (2);przeciętna liczba osób na 1 izbę;2015;0,77;-; 
0620082;Radecznica (2);przeciętna liczba osób na 1 izbę;2022;0,64;-; 
0620092;Sitno (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;99,2;m2; 
0620092;Sitno (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;102,0;m2; 
0620092;Sitno (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,4;m2; 
0620092;Sitno (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,3;m2; 
0620092;Sitno (2);mieszkania na 1000 mieszkańców;2015;286,7;-; 
0620092;Sitno (2);mieszkania na 1000 mieszkańców;2022;306,9;-; 
0620092;Sitno (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,36;-; 
0620092;Sitno (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,56;-; 
0620092;Sitno (2);przeciętna liczba osób na 1 mieszkanie;2015;3,49;-; 
0620092;Sitno (2);przeciętna liczba osób na 1 mieszkanie;2022;3,26;-; 
0620092;Sitno (2);przeciętna liczba osób na 1 izbę;2015;0,8;-; 
0620092;Sitno (2);przeciętna liczba osób na 1 izbę;2022;0,71;-; 
0620102;Skierbieszów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;83,8;m2; 
0620102;Skierbieszów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;87,6;m2; 
0620102;Skierbieszów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;30,3;m2; 
0620102;Skierbieszów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,9;m2; 
0620102;Skierbieszów (2);mieszkania na 1000 mieszkańców;2015;362,1;-; 
0620102;Skierbieszów (2);mieszkania na 1000 mieszkańców;2022;375,2;-; 
0620102;Skierbieszów (2);przeciętna liczba izb w 1 mieszkaniu;2015;3,8;-; 
0620102;Skierbieszów (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,05;-; 
0620102;Skierbieszów (2);przeciętna liczba osób na 1 mieszkanie;2015;2,76;-; 
0620102;Skierbieszów (2);przeciętna liczba osób na 1 mieszkanie;2022;2,66;-; 
0620102;Skierbieszów (2);przeciętna liczba osób na 1 izbę;2015;0,73;-; 
0620102;Skierbieszów (2);przeciętna liczba osób na 1 izbę;2022;0,66;-; 
0620112;Stary Zamość (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;92,1;m2; 
0620112;Stary Zamość (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;94,6;m2; 
0620112;Stary Zamość (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;32,2;m2; 
0620112;Stary Zamość (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,0;m2; 
0620112;Stary Zamość (2);mieszkania na 1000 mieszkańców;2015;349,7;-; 
0620112;Stary Zamość (2);mieszkania na 1000 mieszkańców;2022;380,5;-; 
0620112;Stary Zamość (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,01;-; 
0620112;Stary Zamość (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,15;-; 
0620112;Stary Zamość (2);przeciętna liczba osób na 1 mieszkanie;2015;2,86;-; 
0620112;Stary Zamość (2);przeciętna liczba osób na 1 mieszkanie;2022;2,63;-; 
0620112;Stary Zamość (2);przeciętna liczba osób na 1 izbę;2015;0,71;-; 
0620112;Stary Zamość (2);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0620122;Sułów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;84,3;m2; 
0620122;Sułów (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;85,2;m2; 
0620122;Sułów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;33,9;m2; 
0620122;Sułów (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;37,3;m2; 
0620122;Sułów (2);mieszkania na 1000 mieszkańców;2015;402,6;-; 
0620122;Sułów (2);mieszkania na 1000 mieszkańców;2022;437,6;-; 
0620122;Sułów (2);przeciętna liczba izb w 1 mieszkaniu;2015;3,41;-; 
0620122;Sułów (2);przeciętna liczba izb w 1 mieszkaniu;2022;3,65;-; 
0620122;Sułów (2);przeciętna liczba osób na 1 mieszkanie;2015;2,48;-; 
0620122;Sułów (2);przeciętna liczba osób na 1 mieszkanie;2022;2,29;-; 
0620122;Sułów (2);przeciętna liczba osób na 1 izbę;2015;0,73;-; 
0620122;Sułów (2);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0620133;Szczebrzeszyn (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;81,8;m2; 
0620133;Szczebrzeszyn (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;85,0;m2; 
0620133;Szczebrzeszyn (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;29,2;m2; 
0620133;Szczebrzeszyn (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,4;m2; 
0620133;Szczebrzeszyn (3);mieszkania na 1000 mieszkańców;2015;357,4;-; 
0620133;Szczebrzeszyn (3);mieszkania na 1000 mieszkańców;2022;380,6;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba izb w 1 mieszkaniu;2015;3,75;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba izb w 1 mieszkaniu;2022;3,96;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba osób na 1 mieszkanie;2015;2,8;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba osób na 1 mieszkanie;2022;2,63;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba osób na 1 izbę;2015;0,75;-; 
0620133;Szczebrzeszyn (3);przeciętna liczba osób na 1 izbę;2022;0,66;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;79,0;m2; 
0620134;Szczebrzeszyn - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;82,5;m2; 
0620134;Szczebrzeszyn - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;29,0;m2; 
0620134;Szczebrzeszyn - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,6;m2; 
0620134;Szczebrzeszyn - miasto (4);mieszkania na 1000 mieszkańców;2015;366,9;-; 
0620134;Szczebrzeszyn - miasto (4);mieszkania na 1000 mieszkańców;2022;395,3;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;3,8;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;3,99;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,73;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,53;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,72;-; 
0620134;Szczebrzeszyn - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;84,2;m2; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;87,3;m2; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;29,4;m2; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,2;m2; 
0620135;Szczebrzeszyn - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;349,6;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;368,7;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;3,71;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;3,93;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;2,86;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;2,71;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,77;-; 
0620135;Szczebrzeszyn - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,69;-; 
0620142;Zamość (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;105,5;m2; 
0620142;Zamość (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;111,2;m2; 
0620142;Zamość (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;32,4;m2; 
0620142;Zamość (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;36,3;m2; 
0620142;Zamość (2);mieszkania na 1000 mieszkańców;2015;307,1;-; 
0620142;Zamość (2);mieszkania na 1000 mieszkańców;2022;326,5;-; 
0620142;Zamość (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,62;-; 
0620142;Zamość (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,85;-; 
0620142;Zamość (2);przeciętna liczba osób na 1 mieszkanie;2015;3,26;-; 
0620142;Zamość (2);przeciętna liczba osób na 1 mieszkanie;2022;3,06;-; 
0620142;Zamość (2);przeciętna liczba osób na 1 izbę;2015;0,7;-; 
0620142;Zamość (2);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0620153;Zwierzyniec (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;75,1;m2; 
0620153;Zwierzyniec (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;79,5;m2; 
0620153;Zwierzyniec (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,9;m2; 
0620153;Zwierzyniec (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;32,9;m2; 
0620153;Zwierzyniec (3);mieszkania na 1000 mieszkańców;2015;384,4;-; 
0620153;Zwierzyniec (3);mieszkania na 1000 mieszkańców;2022;413,8;-; 
0620153;Zwierzyniec (3);przeciętna liczba izb w 1 mieszkaniu;2015;3,69;-; 
0620153;Zwierzyniec (3);przeciętna liczba izb w 1 mieszkaniu;2022;3,85;-; 
0620153;Zwierzyniec (3);przeciętna liczba osób na 1 mieszkanie;2015;2,6;-; 
0620153;Zwierzyniec (3);przeciętna liczba osób na 1 mieszkanie;2022;2,42;-; 
0620153;Zwierzyniec (3);przeciętna liczba osób na 1 izbę;2015;0,7;-; 
0620153;Zwierzyniec (3);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0620154;Zwierzyniec - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;74,4;m2; 
0620154;Zwierzyniec - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;78,9;m2; 
0620154;Zwierzyniec - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;29,4;m2; 
0620154;Zwierzyniec - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;34,7;m2; 
0620154;Zwierzyniec - miasto (4);mieszkania na 1000 mieszkańców;2015;395,8;-; 
0620154;Zwierzyniec - miasto (4);mieszkania na 1000 mieszkańców;2022;440,1;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;3,83;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;3,96;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;2,53;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,27;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,66;-; 
0620154;Zwierzyniec - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,57;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;75,9;m2; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;80,1;m2; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,4;m2; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,4;m2; 
0620155;Zwierzyniec - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;374,2;-; 
0620155;Zwierzyniec - obszar wiejski (5);mieszkania na 1000 mieszkańców;2022;391,5;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2015;3,56;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba izb w 1 mieszkaniu;2022;3,75;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2015;2,67;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba osób na 1 mieszkanie;2022;2,55;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2015;0,75;-; 
0620155;Zwierzyniec - obszar wiejski (5);przeciętna liczba osób na 1 izbę;2022;0,68;-; 
0661011;Biała Podlaska (1);przeciętna powierzchnia użytkowa 1 mieszkania;2015;70,2;m2; 
0661011;Biała Podlaska (1);przeciętna powierzchnia użytkowa 1 mieszkania;2022;69,7;m2; 
0661011;Biała Podlaska (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;26,6;m2; 
0661011;Biała Podlaska (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,3;m2; 
0661011;Biała Podlaska (1);mieszkania na 1000 mieszkańców;2015;379,8;-; 
0661011;Biała Podlaska (1);mieszkania na 1000 mieszkańców;2022;448,9;-; 
0661011;Biała Podlaska (1);przeciętna liczba izb w 1 mieszkaniu;2015;3,88;-; 
0661011;Biała Podlaska (1);przeciętna liczba izb w 1 mieszkaniu;2022;3,78;-; 
0661011;Biała Podlaska (1);przeciętna liczba osób na 1 mieszkanie;2015;2,63;-; 
0661011;Biała Podlaska (1);przeciętna liczba osób na 1 mieszkanie;2022;2,23;-; 
0661011;Biała Podlaska (1);przeciętna liczba osób na 1 izbę;2015;0,68;-; 
0661011;Biała Podlaska (1);przeciętna liczba osób na 1 izbę;2022;0,59;-; 
0662011;Chełm (1);przeciętna powierzchnia użytkowa 1 mieszkania;2015;62,8;m2; 
0662011;Chełm (1);przeciętna powierzchnia użytkowa 1 mieszkania;2022;64,1;m2; 
0662011;Chełm (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;25,0;m2; 
0662011;Chełm (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;28,8;m2; 
0662011;Chełm (1);mieszkania na 1000 mieszkańców;2015;397,5;-; 
0662011;Chełm (1);mieszkania na 1000 mieszkańców;2022;448,3;-; 
0662011;Chełm (1);przeciętna liczba izb w 1 mieszkaniu;2015;3,63;-; 
0662011;Chełm (1);przeciętna liczba izb w 1 mieszkaniu;2022;3,63;-; 
0662011;Chełm (1);przeciętna liczba osób na 1 mieszkanie;2015;2,52;-; 
0662011;Chełm (1);przeciętna liczba osób na 1 mieszkanie;2022;2,23;-; 
0662011;Chełm (1);przeciętna liczba osób na 1 izbę;2015;0,69;-; 
0662011;Chełm (1);przeciętna liczba osób na 1 izbę;2022;0,61;-; 
0663011;Lublin (1);przeciętna powierzchnia użytkowa 1 mieszkania;2015;60,0;m2; 
0663011;Lublin (1);przeciętna powierzchnia użytkowa 1 mieszkania;2022;60,3;m2; 
0663011;Lublin (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;26,0;m2; 
0663011;Lublin (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;30,2;m2; 
0663011;Lublin (1);mieszkania na 1000 mieszkańców;2015;432,4;-; 
0663011;Lublin (1);mieszkania na 1000 mieszkańców;2022;501,8;-; 
0663011;Lublin (1);przeciętna liczba izb w 1 mieszkaniu;2015;3,58;-; 
0663011;Lublin (1);przeciętna liczba izb w 1 mieszkaniu;2022;3,49;-; 
0663011;Lublin (1);przeciętna liczba osób na 1 mieszkanie;2015;2,31;-; 
0663011;Lublin (1);przeciętna liczba osób na 1 mieszkanie;2022;1,99;-; 
0663011;Lublin (1);przeciętna liczba osób na 1 izbę;2015;0,65;-; 
0663011;Lublin (1);przeciętna liczba osób na 1 izbę;2022;0,57;-; 
0664011;Zamość (1);przeciętna powierzchnia użytkowa 1 mieszkania;2015;66,6;m2; 
0664011;Zamość (1);przeciętna powierzchnia użytkowa 1 mieszkania;2022;67,4;m2; 
0664011;Zamość (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;24,6;m2; 
0664011;Zamość (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;29,0;m2; 
0664011;Zamość (1);mieszkania na 1000 mieszkańców;2015;369,9;-; 
0664011;Zamość (1);mieszkania na 1000 mieszkańców;2022;430,9;-; 
0664011;Zamość (1);przeciętna liczba izb w 1 mieszkaniu;2015;3,74;-; 
0664011;Zamość (1);przeciętna liczba izb w 1 mieszkaniu;2022;3,71;-; 
0664011;Zamość (1);przeciętna liczba osób na 1 mieszkanie;2015;2,7;-; 
0664011;Zamość (1);przeciętna liczba osób na 1 mieszkanie;2022;2,32;-; 
0664011;Zamość (1);przeciętna liczba osób na 1 izbę;2015;0,72;-; 
0664011;Zamość (1);przeciętna liczba osób na 1 izbę;2022;0,63;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna powierzchnia użytkowa 1 mieszkania;2015;67,3;m2; 
0801011;Kostrzyn nad Odrą (1);przeciętna powierzchnia użytkowa 1 mieszkania;2022;66,2;m2; 
0801011;Kostrzyn nad Odrą (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;24,7;m2; 
0801011;Kostrzyn nad Odrą (1);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;27,7;m2; 
0801011;Kostrzyn nad Odrą (1);mieszkania na 1000 mieszkańców;2015;366,4;-; 
0801011;Kostrzyn nad Odrą (1);mieszkania na 1000 mieszkańców;2022;418,3;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba izb w 1 mieszkaniu;2015;3,82;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba izb w 1 mieszkaniu;2022;3,71;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba osób na 1 mieszkanie;2015;2,73;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba osób na 1 mieszkanie;2022;2,39;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba osób na 1 izbę;2015;0,71;-; 
0801011;Kostrzyn nad Odrą (1);przeciętna liczba osób na 1 izbę;2022;0,64;-; 
0801022;Bogdaniec (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;102,7;m2; 
0801022;Bogdaniec (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;103,1;m2; 
0801022;Bogdaniec (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;28,6;m2; 
0801022;Bogdaniec (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;31,2;m2; 
0801022;Bogdaniec (2);mieszkania na 1000 mieszkańców;2015;278,6;-; 
0801022;Bogdaniec (2);mieszkania na 1000 mieszkańców;2022;302,4;-; 
0801022;Bogdaniec (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,89;-; 
0801022;Bogdaniec (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,9;-; 
0801022;Bogdaniec (2);przeciętna liczba osób na 1 mieszkanie;2015;3,59;-; 
0801022;Bogdaniec (2);przeciętna liczba osób na 1 mieszkanie;2022;3,31;-; 
0801022;Bogdaniec (2);przeciętna liczba osób na 1 izbę;2015;0,73;-; 
0801022;Bogdaniec (2);przeciętna liczba osób na 1 izbę;2022;0,67;-; 
0801032;Deszczno (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;107,5;m2; 
0801032;Deszczno (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;108,7;m2; 
0801032;Deszczno (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;31,7;m2; 
0801032;Deszczno (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;34,6;m2; 
0801032;Deszczno (2);mieszkania na 1000 mieszkańców;2015;295,1;-; 
0801032;Deszczno (2);mieszkania na 1000 mieszkańców;2022;318,3;-; 
0801032;Deszczno (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,97;-; 
0801032;Deszczno (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,93;-; 
0801032;Deszczno (2);przeciętna liczba osób na 1 mieszkanie;2015;3,39;-; 
0801032;Deszczno (2);przeciętna liczba osób na 1 mieszkanie;2022;3,14;-; 
0801032;Deszczno (2);przeciętna liczba osób na 1 izbę;2015;0,68;-; 
0801032;Deszczno (2);przeciętna liczba osób na 1 izbę;2022;0,64;-; 
0801042;Kłodawa (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;109,2;m2; 
0801042;Kłodawa (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;113,8;m2; 
0801042;Kłodawa (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;35,1;m2; 
0801042;Kłodawa (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;39,1;m2; 
0801042;Kłodawa (2);mieszkania na 1000 mieszkańców;2015;321,0;-; 
0801042;Kłodawa (2);mieszkania na 1000 mieszkańców;2022;343,4;-; 
0801042;Kłodawa (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,93;-; 
0801042;Kłodawa (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,99;-; 
0801042;Kłodawa (2);przeciętna liczba osób na 1 mieszkanie;2015;3,11;-; 
0801042;Kłodawa (2);przeciętna liczba osób na 1 mieszkanie;2022;2,91;-; 
0801042;Kłodawa (2);przeciętna liczba osób na 1 izbę;2015;0,63;-; 
0801042;Kłodawa (2);przeciętna liczba osób na 1 izbę;2022;0,58;-; 
0801052;Lubiszyn (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;87,6;m2; 
0801052;Lubiszyn (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;89,5;m2; 
0801052;Lubiszyn (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;25,3;m2; 
0801052;Lubiszyn (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;28,4;m2; 
0801052;Lubiszyn (2);mieszkania na 1000 mieszkańców;2015;288,5;-; 
0801052;Lubiszyn (2);mieszkania na 1000 mieszkańców;2022;316,7;-; 
0801052;Lubiszyn (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,46;-; 
0801052;Lubiszyn (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,55;-; 
0801052;Lubiszyn (2);przeciętna liczba osób na 1 mieszkanie;2015;3,47;-; 
0801052;Lubiszyn (2);przeciętna liczba osób na 1 mieszkanie;2022;3,16;-; 
0801052;Lubiszyn (2);przeciętna liczba osób na 1 izbę;2015;0,78;-; 
0801052;Lubiszyn (2);przeciętna liczba osób na 1 izbę;2022;0,69;-; 
0801062;Santok (2);przeciętna powierzchnia użytkowa 1 mieszkania;2015;94,3;m2; 
0801062;Santok (2);przeciętna powierzchnia użytkowa 1 mieszkania;2022;95,9;m2; 
0801062;Santok (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;26,6;m2; 
0801062;Santok (2);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;30,7;m2; 
0801062;Santok (2);mieszkania na 1000 mieszkańców;2015;282,3;-; 
0801062;Santok (2);mieszkania na 1000 mieszkańców;2022;320,3;-; 
0801062;Santok (2);przeciętna liczba izb w 1 mieszkaniu;2015;4,69;-; 
0801062;Santok (2);przeciętna liczba izb w 1 mieszkaniu;2022;4,66;-; 
0801062;Santok (2);przeciętna liczba osób na 1 mieszkanie;2015;3,54;-; 
0801062;Santok (2);przeciętna liczba osób na 1 mieszkanie;2022;3,12;-; 
0801062;Santok (2);przeciętna liczba osób na 1 izbę;2015;0,76;-; 
0801062;Santok (2);przeciętna liczba osób na 1 izbę;2022;0,67;-; 
0801073;Witnica (3);przeciętna powierzchnia użytkowa 1 mieszkania;2015;82,6;m2; 
0801073;Witnica (3);przeciętna powierzchnia użytkowa 1 mieszkania;2022;83,3;m2; 
0801073;Witnica (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;24,2;m2; 
0801073;Witnica (3);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;27,7;m2; 
0801073;Witnica (3);mieszkania na 1000 mieszkańców;2015;293,1;-; 
0801073;Witnica (3);mieszkania na 1000 mieszkańców;2022;332,0;-; 
0801073;Witnica (3);przeciętna liczba izb w 1 mieszkaniu;2015;4,41;-; 
0801073;Witnica (3);przeciętna liczba izb w 1 mieszkaniu;2022;4,39;-; 
0801073;Witnica (3);przeciętna liczba osób na 1 mieszkanie;2015;3,41;-; 
0801073;Witnica (3);przeciętna liczba osób na 1 mieszkanie;2022;3,01;-; 
0801073;Witnica (3);przeciętna liczba osób na 1 izbę;2015;0,77;-; 
0801073;Witnica (3);przeciętna liczba osób na 1 izbę;2022;0,69;-; 
0801074;Witnica - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2015;76,3;m2; 
0801074;Witnica - miasto (4);przeciętna powierzchnia użytkowa 1 mieszkania;2022;76,8;m2; 
0801074;Witnica - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;23,6;m2; 
0801074;Witnica - miasto (4);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;26,8;m2; 
0801074;Witnica - miasto (4);mieszkania na 1000 mieszkańców;2015;309,8;-; 
0801074;Witnica - miasto (4);mieszkania na 1000 mieszkańców;2022;348,7;-; 
0801074;Witnica - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2015;4,22;-; 
0801074;Witnica - miasto (4);przeciętna liczba izb w 1 mieszkaniu;2022;4,18;-; 
0801074;Witnica - miasto (4);przeciętna liczba osób na 1 mieszkanie;2015;3,23;-; 
0801074;Witnica - miasto (4);przeciętna liczba osób na 1 mieszkanie;2022;2,87;-; 
0801074;Witnica - miasto (4);przeciętna liczba osób na 1 izbę;2015;0,77;-; 
0801074;Witnica - miasto (4);przeciętna liczba osób na 1 izbę;2022;0,69;-; 
0801075;Witnica - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2015;90,7;m2; 
0801075;Witnica - obszar wiejski (5);przeciętna powierzchnia użytkowa 1 mieszkania;2022;91,3;m2; 
0801075;Witnica - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2015;24,9;m2; 
0801075;Witnica - obszar wiejski (5);przeciętna powierzchnia użytkowa mieszkania na 1 osobę;2022;28,6;m2; 
0801075;Witnica - obszar wiejski (5);mieszkania na 1000 mieszkańców;2015;274,5;-; 
